Date,open_price,high_price,low_price,last_price,vwap_price,change_prev_close_percentage,volume
2019-10-07,269.55999755859375,271.1600036621094,268.8999938964844,269.2099914550781,267.48938025838,-0.42904304584782116,1821900
2019-10-08,267.2799987792969,268.0199890136719,264.9599914550781,265.0299987792969,267.4792395183229,-1.5526885362569298,2153100
2019-10-09,267.0400085449219,268.44000244140625,266.3900146484375,267.5,267.4790222444762,0.9319704305473797,1921200
2019-10-10,267.4200134277344,270.20001220703125,267.25,269.32000732421875,267.48608214919955,0.6803765698013997,1559300
2019-10-11,272.1000061035156,274.3500061035156,271.94000244140625,272.1300048828125,267.53248312484135,1.0433675487060867,2806500
2019-10-14,271.7900085449219,272.45001220703125,271.4800109863281,271.8800048828125,267.5490555616057,-0.09186785562571576,1215500
2019-10-15,272.8699951171875,275.25,272.7699890136719,274.510009765625,267.58545348161744,0.9673403102762546,1783800
2019-10-16,274.07000732421875,274.7300109863281,273.6199951171875,274.0799865722656,267.6086061243411,-0.15665118868580796,1150800
2019-10-17,275.239990234375,275.7200012207031,274.19000244140625,274.82000732421875,267.67740440235855,0.27000174701117263,3100600
2019-10-18,274.3599853515625,274.9700012207031,272.80999755859375,273.69000244140625,267.69884926355536,-0.4111799915205494,1152200
2019-10-21,275.04998779296875,275.7200012207031,274.57000732421875,275.6000061035156,267.7676500844556,0.6978711845779806,3017500
2019-10-22,276.0899963378906,276.3299865722656,274.5199890136719,274.6300048828125,267.80300778921463,-0.3519597965243815,1601500
2019-10-23,274.4100036621094,275.4800109863281,274.17999267578125,275.44000244140625,267.8308964137693,0.29494139176067247,1296500
2019-10-24,276.3800048828125,276.510009765625,275.04998779296875,275.8900146484375,267.8833076336486,0.16337939407584656,2220600
2019-10-25,275.3299865722656,277.5400085449219,275.2799987792969,277.0400085449219,268.02307761995434,0.41683056124730555,5500900
2019-10-28,278.2200012207031,279.07000732421875,278.2200012207031,278.6499938964844,268.07827569355396,0.5811382117761665,1795900
2019-10-29,278.32000732421875,279.42999267578125,278.17999267578125,278.4700012207031,268.12716239159437,-0.06459453785171432,1599200
2019-10-30,278.69000244140625,279.69000244140625,277.3800048828125,279.45001220703125,268.18275300084355,0.35192695156827103,1811300
2019-10-31,279.3500061035156,279.3500061035156,277.1499938964844,278.54998779296875,268.2496565016811,-0.32206991402660146,2312100
2019-11-01,280.04998779296875,281.2099914550781,279.9100036621094,281.20001220703125,268.33327895400276,0.951364038842506,2361900
2019-11-04,282.7900085449219,282.8999938964844,281.9599914550781,282.32000732421875,268.4826191068817,0.3982912761621549,3797500
2019-11-05,282.5799865722656,282.82000732421875,281.7099914550781,281.9599914550781,268.5962929958135,-0.12752049440377666,2995600
2019-11-06,282.0400085449219,282.3399963378906,281.1199951171875,282.1099853515625,268.649674530574,0.05319687226201797,1457200
2019-11-07,283.4599914550781,284.2300109863281,282.5799865722656,283.1099853515625,268.7577765418445,0.3544716783965729,2689600
2019-11-08,282.739990234375,283.79998779296875,282.0,283.79998779296875,268.84941636722755,0.2437223966330393,2328700
2019-11-11,282.42999267578125,283.3699951171875,282.239990234375,283.25,268.8924689434117,-0.19379415666852529,1123700
2019-11-12,283.5799865722656,284.7200012207031,283.0299987792969,283.80999755859375,268.96275521630787,0.19770434548764815,1737600
2019-11-13,282.8299865722656,284.32000732421875,282.5899963378906,283.92999267578125,269.0306261714054,0.04228008816451467,1721400
2019-11-14,283.6400146484375,284.3999938964844,282.989990234375,284.30999755859375,269.1198843338654,0.13383752777622604,2244000
2019-11-15,285.6400146484375,286.42999267578125,285.0,286.42999267578125,269.2046706053433,0.7456632321733991,1892400
2019-11-18,286.17999267578125,286.8500061035156,285.7099914550781,286.6099853515625,269.3082612604761,0.06284002387451082,2278500
2019-11-19,287.239990234375,287.239990234375,285.8800048828125,286.4700012207031,269.4533917137494,-0.048841330733007116,3212500
2019-11-20,285.9100036621094,286.4200134277344,283.8900146484375,285.4599914550781,269.56928757748386,-0.352570866520463,2816300
2019-11-21,285.5199890136719,285.6400146484375,284.1700134277344,285.0199890136719,269.6611026333029,-0.15413804195937297,2307200
2019-11-22,285.75,285.8599853515625,284.6000061035156,285.6499938964844,269.71243244631216,0.22103884186952527,1266500
2019-11-25,286.6000061035156,287.8399963378906,286.57000732421875,287.82000732421875,269.8051040127886,0.7596756429551155,2040300
2019-11-26,287.9100036621094,288.67999267578125,287.57000732421875,288.3999938964844,269.8895669699906,0.20151016520970622,1795700
2019-11-27,289.05999755859375,289.7799987792969,288.760009765625,289.760009765625,269.9706875395341,0.471572780139784,1631500
2019-11-29,289.25,289.4800109863281,288.4800109863281,288.6499938964844,270.0658171456084,-0.38308111255188626,1988500
2019-12-02,289.0299987792969,289.0299987792969,285.8399963378906,286.29998779296875,270.25364932765655,-0.8141368970055796,4416100
2019-12-03,283.5199890136719,284.42999267578125,282.1000061035156,284.2900085449219,270.36094945280854,-0.7020535570194775,3236000
2019-12-04,285.4100036621094,286.70001220703125,285.07000732421875,286.1099853515625,270.48349917342557,0.6401831763120258,3188800
2019-12-05,286.8299865722656,286.8299865722656,285.2900085449219,286.6400146484375,270.5453104552736,0.18525368704755962,1597200
2019-12-06,288.5799865722656,289.6499938964844,288.54998779296875,289.19000244140625,270.61842243380414,0.8896133347245039,1609400
2019-12-09,288.8699951171875,289.5199890136719,288.2699890136719,288.30999755859375,270.6835518434863,-0.30429989812348346,1478900
2019-12-10,288.30999755859375,288.94000244140625,287.3500061035156,288.0400085449219,270.7605717015961,-0.09364538724225824,1822700
2019-12-11,288.45001220703125,289.0799865722656,288.0799865722656,288.7900085449219,270.8398358868473,0.26038049498358085,1835400
2019-12-12,288.8500061035156,292.1000061035156,288.6099853515625,291.3299865722656,270.9955388063724,0.8795242051972352,3276600
2019-12-13,291.0899963378906,292.760009765625,290.29998779296875,291.44000244140625,271.1669440852703,0.037763317959482734,3519600
2019-12-16,293.260009765625,294.1099853515625,293.2200012207031,293.5,271.33318118984056,0.7068341824516322,3141900
2019-12-17,293.989990234375,294.19000244140625,293.5,293.55999755859375,271.5248563019197,0.020442098328365965,3658200
2019-12-18,294.0199890136719,294.2200012207031,293.57000732421875,293.5799865722656,271.69499173253115,0.0068091749005683155,3294400
2019-12-19,293.7799987792969,294.8800048828125,293.75,294.79998779296875,271.8175352165127,0.4155600778334545,2331600
2019-12-20,295.8900146484375,296.760009765625,295.7799987792969,296.29998779296875,272.0956995932857,0.5088195597394041,4985600
2019-12-23,295.489990234375,295.5299987792969,294.989990234375,295.1600036621094,272.2177223546691,-0.38473985076770134,2325200
2019-12-24,295.3599853515625,295.3999938964844,294.8500061035156,295.1600036621094,272.28542513993244,0.0,1305900
2019-12-26,295.55999755859375,296.69000244140625,295.5199890136719,296.6700134277344,272.4145372116955,0.5115902381386483,2390300
2019-12-27,297.510009765625,297.510009765625,296.1499938964844,296.6700134277344,272.53590808574216,0.0,2225400
2019-12-30,296.75,296.8399963378906,294.510009765625,295.0400085449219,272.65566180519824,-0.549433649858766,2345400
2019-12-31,294.5299987792969,295.989990234375,294.1700134277344,295.79998779296875,272.78177975873376,0.2575851498225479,2512700
2020-01-02,297.2900085449219,298.45001220703125,296.3399963378906,298.4200134277344,272.9542438342658,0.8857423065883996,3142400
2020-01-03,295.2200012207031,297.3599853515625,295.0400085449219,296.239990234375,273.1192064530552,-0.7305217797958785,3247900
2020-01-06,294.4200134277344,297.4200134277344,294.3500061035156,297.3500061035156,273.259376833718,0.3747015614814275,2777100
2020-01-07,296.82000732421875,297.2699890136719,296.05999755859375,296.5299987792969,273.3729985130678,-0.2757717529466852,2251800
2020-01-08,296.7099914550781,299.30999755859375,296.4700012207031,298.05999755859375,273.56884979014126,0.5159676206776043,3719500
2020-01-09,299.7300109863281,300.19000244140625,299.0899963378906,300.1199951171875,273.6901706008903,0.6911351994454806,2168500
2020-01-10,300.739990234375,300.8599853515625,298.7900085449219,299.260009765625,273.89151579190576,-0.28654716965016425,3666800
2020-01-13,299.9100036621094,301.32000732421875,299.4800109863281,301.239990234375,274.04528443316997,0.6616254775573482,2728000
2020-01-14,300.8900146484375,301.9100036621094,300.32000732421875,300.8399963378906,274.19320070448066,-0.1327824689454915,2620100
2020-01-15,300.80999755859375,302.29998779296875,300.69000244140625,301.510009765625,274.3535267564552,0.2227142121693948,2822300
2020-01-16,302.94000244140625,304.0400085449219,302.7099914550781,304.0299987792969,274.50978203610816,0.8357895035162377,2582600
2020-01-17,304.7699890136719,305.20001220703125,304.20001220703125,305.05999755859375,274.648255048319,0.33878195685701495,2218000
2020-01-21,304.0799865722656,305.2200012207031,304.0,304.42999267578125,274.81715494585444,-0.20651835306315647,2757900
2020-01-22,305.30999755859375,305.9200134277344,304.32000732421875,304.510009765625,274.9866681234307,0.0262842334096014,2765300
2020-01-23,303.8399963378906,304.9700012207031,302.6600036621094,304.80999755859375,275.14455515158573,0.0985149201498059,2673100
2020-01-24,305.4200134277344,305.5199890136719,300.80999755859375,302.0299987792969,275.3362827039822,-0.912043174949495,3448200
2020-01-27,296.8399963378906,298.7300109863281,296.45001220703125,297.2300109863281,275.5261735086312,-1.5892420661419937,4302000
2020-01-28,298.70001220703125,301.2200012207031,298.2200012207031,300.45001220703125,275.6985627255883,1.0833365076486912,3562500
2020-01-29,301.7799987792969,301.94000244140625,299.9200134277344,300.1499938964844,275.83328952446493,-0.09985631497999581,2739400
2020-01-30,298.0400085449219,301.2900085449219,297.29998779296875,301.0899963378906,276.04152016615626,0.31317756472466485,4432700
2020-01-31,300.44000244140625,300.6000061035156,294.7200012207031,295.69000244140625,276.29162071569056,-1.7934816706511758,6184700
2020-02-03,297.1199951171875,299.6700134277344,297.0299987792969,297.8399963378906,276.42613201694735,0.7271107845150837,3205200
2020-02-04,301.5,303.2300109863281,301.1600036621094,302.42999267578125,276.5392586208374,1.5410946798036562,2292800
2020-02-05,305.3999938964844,306.0799865722656,303.8699951171875,305.8500061035156,276.7055408624001,1.1308446617597223,3049900
2020-02-06,306.79998779296875,307.0799865722656,305.80999755859375,306.8900146484375,276.81436295764166,0.3400387523843529,1925500
2020-02-07,305.8299865722656,306.5899963378906,304.739990234375,305.3299865722656,276.93606482038297,-0.5083345829804853,2249000
2020-02-10,304.3900146484375,307.55999755859375,304.3500061035156,307.5199890136719,277.0605180638712,0.7172575697500072,2246900
2020-02-11,308.92999267578125,309.69000244140625,307.6099853515625,308.0799865722656,277.203447052602,0.18210118971122569,2438800
2020-02-12,309.55999755859375,310.2699890136719,309.1700134277344,310.05999755859375,277.33179834773375,0.6426938044103325,2115800
2020-02-13,308.6000061035156,310.7200012207031,308.3599853515625,309.760009765625,277.4539701260513,-0.0967515304556743,2043400
2020-02-14,310.1099853515625,310.3299865722656,309.0,310.2799987792969,277.5519545506837,0.16786834881148405,1637000
2020-02-18,309.239990234375,309.82000732421875,308.0299987792969,309.42999267578125,277.7257324681582,-0.2739480813651274,3000300
2020-02-19,310.4200134277344,311.5899963378906,310.1199951171875,310.9200134277344,277.862592344461,0.48153727409170344,2257500
2020-02-20,310.3500061035156,311.19000244140625,306.6700134277344,309.70001220703125,278.12487364989863,-0.3923842686269108,4617300
2020-02-21,308.29998779296875,308.5799865722656,305.6199951171875,306.489990234375,278.26392468899155,-1.0364939767940284,2678000
2020-02-24,296.9599914550781,299.3800048828125,295.1700134277344,296.239990234375,278.49997129687875,-3.3443180288405983,7097000
2020-02-25,297.7300109863281,298.2300109863281,286.3599853515625,287.3399963378906,278.68042859008,-3.004318859666111,8465800
2020-02-26,288.6099853515625,292.2799987792969,285.4800109863281,286.07000732421875,278.8438900430371,-0.4419812869275841,10233700
2020-02-27,280.57000732421875,284.4800109863281,273.3599853515625,273.3900146484375,278.7996302676333,-4.432478886683954,14897000
2020-02-28,265.32000732421875,272.9200134277344,262.25,271.739990234375,278.4309413594946,-0.6035423115889338,23179600
2020-03-02,274.0,284.0400085449219,270.489990234375,283.8699951171875,278.4513604038324,4.463827673045251,12428600
2020-03-03,284.3399963378906,288.32000732421875,273.3599853515625,276.0400085449219,278.4634394455313,-2.758300175061912,9805900
2020-03-04,281.2300109863281,287.6499938964844,278.70001220703125,287.4800109863281,278.5134695230063,4.14432766529369,5253900
2020-03-05,280.29998779296875,283.4100036621094,275.6099853515625,277.8500061035156,278.51769949626373,-3.3497998173064203,6220000
2020-03-06,269.32000732421875,274.4599914550781,266.6000061035156,273.19000244140625,278.44576802972773,-1.6771652185507802,6669100
2020-03-09,253.88999938964844,260.989990234375,251.14999389648438,252.11000061035156,277.8689646249249,-7.716242044975974,16425900
2020-03-10,260.4800109863281,263.80999755859375,250.0,263.80999755859375,277.57286353876185,4.640830161404463,10879100
2020-03-11,256.6600036621094,257.7200012207031,247.6199951171875,250.72999572753906,277.15213747896195,-4.958114533983704,11480100
2020-03-12,234.94000244140625,243.67999267578125,225.80999755859375,226.47999572753906,275.6086611201838,-9.67175863008899,24669300
2020-03-13,240.66000366210938,247.77999877929688,228.10000610351562,247.63999938964844,274.7013448664531,9.342990136561724,19533600
2020-03-16,222.85000610351562,234.77000427246094,218.13999938964844,218.57000732421875,273.54309530095065,-11.738811232869374,17271500
2020-03-17,223.75,233.9499969482422,216.60000610351562,232.8800048828125,272.64967585388604,6.547100278661211,15115500
2020-03-18,216.0800018310547,224.74000549316406,208.30999755859375,220.14999389648438,271.2539792456616,-5.466339195902192,20177500
2020-03-19,218.42999267578125,226.0,212.11000061035156,220.33999633789062,270.4552215483501,0.0863059035539182,12441200
2020-03-20,222.8000030517578,224.55999755859375,210.0500030517578,210.74000549316406,269.6748899053318,-4.356898885486505,11533200
2020-03-23,209.6300048828125,210.77999877929688,200.5500030517578,204.27000427246094,268.5800738483866,-3.0701343133983205,14128200
2020-03-24,216.38999938964844,224.3000030517578,214.8300018310547,223.75,267.83855832033777,9.536395613697701,13160800
2020-03-25,225.0,235.50999450683594,220.32000732421875,226.6199951171875,267.27935162803664,1.2826793819832316,11876400
2020-03-26,229.27000427246094,241.44000244140625,228.85000610351562,240.24000549316406,266.84489953448553,6.01006560296391,12411100
2020-03-27,232.6999969482422,239.63999938964844,230.66000366210938,232.86000061035156,266.4331803313194,-3.071930034160153,11170600
2020-03-30,234.9199981689453,241.10000610351562,232.97000122070312,240.38999938964844,266.15565757609664,3.2337021212573758,8727800
2020-03-31,239.4499969482422,241.94000244140625,235.44000244140625,236.82000732421875,265.83141404742634,-1.4850834371204824,10386300
2020-04-01,227.9199981689453,231.0500030517578,224.1300048828125,226.14999389648438,265.25025027542773,-4.505537158068984,13710100
2020-04-02,225.3300018310547,232.17999267578125,224.72000122070312,231.44000244140625,264.99546519544856,2.339159269375557,6547000
