Date,open_price,high_price,low_price,last_price,vwap_price,change_prev_close_percentage,volume
2019-05-01,28.950000762939453,29.149999618530273,26.780000686645508,26.809999465942383,27.579999923706055,,136066900
2019-05-02,26.940000534057617,28.639999389648438,26.610000610351562,28.290000915527344,27.69329687359702,5.520333752580098,100514800
2019-05-03,28.299999237060547,28.420000076293945,27.65999984741211,28.219999313354492,27.770580149480903,-0.24744291236282745,55503100
2019-05-06,26.719999313354492,27.5,26.450000762939453,27.420000076293945,27.64495557847844,-2.8348662527499235,70344100
2019-05-07,27.200000762939453,27.350000381469727,26.209999084472656,26.65999984741211,27.48830882637946,-2.7717003164376197,75868800
2019-05-08,26.40999984741211,27.709999084472656,26.270000457763672,27.09000015258789,27.427481155645722,1.6129043797332265,65967500
2019-05-09,26.700000762939453,27.3799991607666,26.030000686645508,27.209999084472656,27.35727799023395,0.4429639394937457,73150900
2019-05-10,27.030000686645508,28.100000381469727,26.93000030517578,27.959999084472656,27.395714183069924,2.7563396737781742,82930100
2019-05-13,26.979999542236328,27.229999542236328,26.100000381469727,26.239999771118164,27.281959358719185,-6.151642953056024,99017900
2019-05-14,26.530000686645508,27.479999542236328,26.149999618530273,27.31999969482422,27.252541301509293,4.1158534036833005,82980400
2019-05-15,26.8700008392334,27.790000915527344,26.729999542236328,27.579999923706055,27.259618577451523,0.9516845965817922,55689900
2019-05-16,27.3700008392334,28.3700008392334,27.270000457763672,28.010000228881836,27.30312008504876,1.5591019085035684,67330100
2019-05-17,27.690000534057617,28.459999084472656,27.399999618530273,27.5,27.333793731865992,-1.8207790957315395,65385400
2019-05-20,26.979999542236328,27.239999771118164,26.489999771118164,26.68000030517578,27.300169655267275,-2.9818170720880666,69757400
2019-05-21,27.18000030517578,27.3700008392334,26.93000030517578,27.350000381469727,27.29681384436663,2.5112446350458617,46079200
2019-05-22,27.1200008392334,27.59000015258789,27.06999969482422,27.40999984741211,27.298833208602165,0.21937647204945954,40035300
2019-05-23,26.989999771118164,27.100000381469727,26.030000686645508,26.360000610351562,27.255471530250055,-3.830715953687547,67809200
2019-05-24,26.610000610351562,26.93000030517578,26.399999618530273,26.440000534057617,27.234989211839142,0.30348984011268065,39835800
2019-05-28,27.270000457763672,29.670000076293945,27.059999465942383,29.049999237060547,27.3734889302173,9.871401854326622,146949600
2019-05-29,29.0,29.31999969482422,27.729999542236328,28.09000015258789,27.438776629886824,-3.304644095301512,99969600
2019-05-30,28.399999618530273,28.559999465942383,27.600000381469727,28.030000686645508,27.464159380412934,-0.213597243205621,65289100
2019-05-31,27.56999969482422,28.360000610351562,27.399999618530273,27.40999984741211,27.47478349308455,-2.2119187443644606,68667800
2019-06-03,28.75,29.6200008392334,27.290000915527344,27.579999923706055,27.530516604972778,0.6202118834013559,147532200
2019-06-04,28.389999389648438,29.59000015258789,27.90999984741211,29.56999969482422,27.61369432521648,7.215372649104634,107549500
2019-06-05,29.93000030517578,29.989999771118164,29.030000686645508,29.5,27.68855914912525,-0.23672538230181672,79481500
2019-06-06,29.8700008392334,31.979999542236328,29.84000015258789,31.81999969482422,27.90467076354114,7.864405745166847,131267800
2019-06-07,31.940000534057617,32.599998474121094,31.56999969482422,32.40999984741211,28.071844482036177,1.8541802584739253,86841100
2019-06-10,33.529998779296875,34.29999923706055,33.08000183105469,33.22999954223633,28.30136345131775,2.5300823779229153,97668800
2019-06-11,33.43000030517578,33.4900016784668,31.81999969482422,32.40999984741211,28.44829925000809,-2.467648829732827,82834900
2019-06-12,32.0,32.56999969482422,31.920000076293945,32.18000030517578,28.53453150365471,-0.7096561040394245,56298700
2019-06-13,32.38999938964844,32.5,31.059999465942383,31.389999389648438,28.612851563310834,-2.4549437788547235,63556000
2019-06-14,30.700000762939453,30.959999084472656,30.020000457763672,30.360000610351562,28.662514357035747,-3.2812959519729734,70373000
2019-06-17,30.25,30.450000762939453,29.18000030517578,29.200000762939453,28.687667564583432,-3.8208162848870186,70865700
2019-06-18,29.760000228881836,30.969999313354492,29.579999923706055,30.450000762939453,28.739288085965676,4.2808218059586345,86444500
2019-06-19,30.670000076293945,30.790000915527344,30.059999465942383,30.5,28.77766038871419,0.16420110281705202,63233900
2019-06-20,31.239999771118164,31.360000610351562,29.84000015258789,30.010000228881836,28.818375580883586,-1.6065566266169284,72418200
2019-06-21,29.649999618530273,30.350000381469727,28.969999313354492,29.100000381469727,28.83640754298129,-3.0323220275630614,81861300
2019-06-24,29.31999969482422,29.399999618530273,28.670000076293945,29.260000228881836,28.84144069134354,0.5498276471294972,55724800
2019-06-25,29.260000228881836,29.719999313354492,28.799999237060547,28.860000610351562,28.8464073751155,-1.3670526842150976,53680900
2019-06-26,29.979999542236328,30.479999542236328,29.780000686645508,29.920000076293945,28.871491700364277,3.6729017447150625,65064200
2019-06-27,30.40999984741211,30.959999084472656,30.209999084472656,30.739999771118164,28.90214128563488,2.74064068426898,55623300
2019-06-28,31.079999923706055,31.110000610351562,30.329999923706055,30.3700008392334,28.928332417256712,-1.2036399955747568,50090900
2019-07-01,31.790000915527344,32.040000915527344,30.8700008392334,31.200000762939453,28.972744400260133,2.7329598313142744,60275900
2019-07-02,30.959999084472656,31.260000228881836,30.729999542236328,31.239999771118164,28.99642403462198,0.1282019461557926,37721700
2019-07-03,31.1299991607666,31.329999923706055,30.739999771118164,31.190000534057617,29.010954723615342,-0.16004877537409978,23462000
2019-07-05,30.8799991607666,31.559999465942383,30.75,31.5,29.03349325074787,0.9939065746532583,34011900
2019-07-08,31.799999237060547,32.150001525878906,31.260000228881836,32.040000915527344,29.073477540104264,1.7142886207217156,49689400
2019-07-09,31.760000228881836,33.18000030517578,30.100000381469727,33.150001525878906,29.127040822438385,3.4644212816287157,61419800
2019-07-10,33.560001373291016,34.029998779296875,33.36000061035156,33.790000915527344,29.204617208893477,1.9306164711600848,60388400
2019-07-11,33.90999984741211,34.0,32.7599983215332,33.060001373291016,29.275058963804252,-2.1604010726761325,63081800
2019-07-12,32.7599983215332,33.38999938964844,32.59000015258789,33.209999084472656,29.32786729820125,0.45371356609447133,51509700
2019-07-15,33.34000015258789,34.54999923706055,33.27000045776367,34.38999938964844,29.410543534222047,3.553147659457445,65565200
2019-07-16,34.29999923706055,34.86000061035156,33.79999923706055,33.849998474121094,29.493746758415956,-1.5702265923560499,66912700
2019-07-17,34.0099983215332,34.29999923706055,33.4900016784668,33.599998474121094,29.541063581496847,-0.7385524705152635,42557900
2019-07-18,33.029998779296875,33.459999084472656,32.41999816894531,33.0,29.59195123894444,-1.7857098255025683,58473900
2019-07-19,33.08000183105469,33.349998474121094,32.45000076293945,32.5099983215332,29.627639270614136,-1.4848535711115107,44617700
2019-07-22,32.79999923706055,33.310001373291016,32.7400016784668,32.849998474121094,29.659087500174785,1.045832575028749,37777300
2019-07-23,33.16999816894531,33.5,32.93000030517578,33.4900016784668,29.693795135286482,1.9482594644559592,38532500
2019-07-24,33.63999938964844,34.36000061035156,33.45000076293945,34.11000061035156,29.73767545150011,1.8512956130527947,41952300
2019-07-25,34.04999923706055,34.25,33.619998931884766,33.66999816894531,29.774210162617624,-1.2899514322281203,36705600
2019-07-26,34.22999954223633,34.77000045776367,33.869998931884766,34.02000045776367,29.82057105141064,1.0395078938292723,43502800
2019-07-29,34.13999938964844,34.18000030517578,32.97999954223633,33.47999954223633,29.861141126755935,-1.5873042570877183,45922000
2019-07-30,33.209999084472656,33.939998626708984,32.939998626708984,33.869998931884766,29.923786469773983,1.1648727448650087,72198900
2019-07-31,32.08000183105469,32.29999923706055,30.299999237060547,30.450000762939453,29.953330508347616,-10.097426267485865,119190000
2019-08-01,30.5,31.479999542236328,29.100000381469727,29.860000610351562,29.956813174298897,-1.9376030798198718,80878900
2019-08-02,29.479999542236328,29.729999542236328,28.940000534057617,29.440000534057617,29.94902252399343,-1.406564191925519,60410900
2019-08-05,28.260000228881836,28.489999771118164,27.649999618530273,27.989999771118164,29.918391859240682,-4.9252742412895785,74333200
2019-08-06,28.860000610351562,29.049999237060547,28.200000762939453,28.860000610351562,29.902681559169256,3.1082559712312774,60578400
2019-08-07,28.469999313354492,29.280000686645508,28.3700008392334,29.190000534057617,29.890876488590514,1.1434508549098554,58577500
2019-08-08,31.530000686645508,34.27000045776367,31.479999542236328,33.91999816894531,30.004384951847342,16.204171114587474,167278800
2019-08-09,33.45000076293945,35.54999923706055,33.08000183105469,34.189998626708984,30.116521289098344,0.7959919585457609,132483900
2019-08-12,34.15999984741211,34.650001525878906,32.08000183105469,32.43000030517578,30.17749614517583,-5.1476993045513115,106936000
2019-08-13,32.36000061035156,33.13999938964844,31.719999313354492,32.11000061035156,30.2191707257335,-0.986739721902341,102009700
2019-08-14,31.0,31.049999237060547,29.510000228881836,30.239999771118164,30.22029650358456,-5.823733427867173,127521500
2019-08-15,30.6299991607666,30.729999542236328,29.209999084472656,29.670000076293945,30.2156910975924,-1.8849196400081314,71674400
2019-08-16,30.309999465942383,31.479999542236328,30.209999084472656,31.18000030517578,30.225146857484827,5.08931656555105,70469800
2019-08-19,32.0,32.189998626708984,31.420000076293945,31.479999542236328,30.242941878987935,0.9621527714056777,67596900
2019-08-20,30.940000534057617,31.309999465942383,30.450000762939453,30.719999313354492,30.247903908239824,-2.414232020118534,47924000
2019-08-21,31.049999237060547,31.739999771118164,30.84000015258789,31.700000762939453,30.25650551267295,3.1901089566721996,41441500
2019-08-22,31.760000228881836,31.920000076293945,30.979999542236328,31.899999618530273,30.267688280135943,0.6309112011903872,47667900
2019-08-23,31.299999237060547,31.829999923706055,29.399999618530273,29.540000915527344,30.267529551990215,-7.3981151449043825,83681100
