Date,open_price,high_price,low_price,last_price,vwap_price,change_prev_close_percentage,volume
2019-05-01,45.77750015258789,46.20249938964844,45.1150016784668,45.11750030517578,45.478333791097,,35428000
2019-05-02,45.21500015258789,46.217498779296875,44.779998779296875,45.79750061035156,45.54157001931626,1.5071763740815536,39468400
2019-05-03,45.88249969482422,45.98249816894531,45.13249969482422,45.752498626708984,45.56667507277371,-0.09826296859616335,33682400
2019-05-06,43.875,45.084999084472656,43.5,44.962501525878906,45.27247701745008,-1.7266753172883509,42217600
2019-05-07,44.474998474121094,44.474998474121094,42.79249954223633,43.27750015258789,44.79952514863565,-3.7475703444150743,55522000
2019-05-08,43.0,44.287498474121094,42.880001068115234,43.47999954223633,44.58839055044414,0.4679091651192069,41916800
2019-05-09,42.78499984741211,42.88249969482422,41.349998474121094,42.54750061035156,44.09920469389057,-2.1446617794439904,66024800
2019-05-10,42.23749923706055,42.897499084472656,41.0,42.20500183105469,43.78239238207073,-0.8049797858479812,56950000
2019-05-13,40.875,41.10749816894531,39.45249938964844,39.61249923706055,43.22232818308282,-6.14264300798244,65691200
2019-05-14,40.01250076293945,40.8650016784668,39.622501373291016,40.5099983215332,42.91238820556278,2.2656966910913123,52488000
2019-05-15,39.95000076293945,40.26250076293945,39.352500915527344,39.89500045776367,42.62607697729231,-1.5181384577906187,50232000
2019-05-16,39.84000015258789,40.477500915527344,39.412498474121094,40.04750061035156,42.2913887023654,0.38225379330258935,78108800
2019-05-17,39.625,40.9275016784668,38.73500061035156,39.13249969482422,41.90906555412378,-2.284789066938253,102206800
2019-05-20,38.13750076293945,38.692501068115234,37.6875,37.9375,41.629105305680824,-3.0537269638879594,57206400
2019-05-21,38.54999923706055,38.92499923706055,38.15999984741211,38.76499938964844,41.49508249069162,2.1812175015444746,36184800
2019-05-22,38.375,38.63750076293945,37.939998626708984,38.04999923706055,41.36850059770265,-1.8444477333819376,32586800
2019-05-23,37.42250061035156,37.42250061035156,36.227500915527344,36.83000183105469,41.07151033422438,-3.2063007371037955,59184400
2019-05-24,37.02000045776367,37.375,36.220001220703125,36.287498474121094,40.90261048926074,-1.4729930218905452,35758400
2019-05-28,36.46500015258789,36.79499816894531,35.8125,35.83250045776367,40.69550960982425,-1.2538698876747079,42835600
2019-05-29,35.352500915527344,35.70500183105469,34.73500061035156,35.084999084472656,40.39826418743088,-2.0860988313447626,55980000
2019-05-30,35.07749938964844,35.4375,34.39250183105469,34.77750015258789,40.19623319616697,-0.876439902832582,39430000
2019-05-31,34.28499984741211,34.962501525878906,33.84749984741211,33.8650016784668,39.98809794687726,-2.6238184749262206,38972000
2019-06-03,33.977500915527344,34.36750030517578,33.150001525878906,33.44499969482422,39.72807607608445,-1.2402243107214717,47864400
2019-06-04,34.09000015258789,35.8025016784668,33.86750030517578,35.75,39.488686072548326,6.891913069840716,64183600
2019-06-05,36.49250030517578,36.54750061035156,34.95500183105469,35.31999969482422,39.3337106502704,-1.2027980564357499,51161600
2019-06-06,35.36249923706055,36.192501068115234,35.337501525878906,35.94499969482422,39.22539462627769,1.7695356891285208,40814000
2019-06-07,36.005001068115234,36.720001220703125,35.8125,36.375,39.150252333868515,1.1962729415120776,34885600
2019-06-10,36.939998626708984,37.79750061035156,36.939998626708984,37.10749816894531,39.09638777104158,2.0137406706400407,40278000
2019-06-11,37.709999084472656,38.09000015258789,37.290000915527344,37.6875,39.058760717538725,1.563031353970623,38387200
2019-06-12,37.25,37.3125,36.397499084472656,36.54999923706055,39.002533885764514,-3.018244147103022,35889200
2019-06-13,36.772499084472656,37.25,36.595001220703125,37.064998626708984,38.96085355901199,1.4090270872734845,30808000
2019-06-14,36.127498626708984,36.372501373291016,35.709999084472656,36.15999984741211,38.887175504791706,-2.441653346358774,39442800
2019-06-17,36.14250183105469,36.630001068115234,35.912498474121094,36.25749969482422,38.841083477280144,0.2696345349102236,27604000
2019-06-18,36.875,38.77750015258789,36.76499938964844,38.220001220703125,38.80818125599141,5.412677494027673,58192000
2019-06-19,38.57500076293945,38.689998626708984,38.01750183105469,38.279998779296875,38.7986155538205,0.15697947848638538,33164400
2019-06-20,39.192501068115234,39.33250045776367,38.380001068115234,38.525001525878906,38.79752564638898,0.6400280940304981,35016800
2019-06-21,38.375,38.869998931884766,37.875,37.939998626708984,38.78330807124942,-1.5185019493820118,43442800
2019-06-24,38.154998779296875,38.462501525878906,37.68000030517578,38.165000915527344,38.772409483212115,0.5930476988999178,28294800
2019-06-25,38.21500015258789,38.970001220703125,37.842498779296875,37.869998931884766,38.76296150560776,-0.7729646968842485,31186800
2019-06-26,39.15250015258789,40.43000030517578,39.022499084472656,39.814998626708984,38.794188081860625,5.135990889048103,58407200
2019-06-27,40.6775016784668,41.0,40.314998626708984,40.807498931884766,38.83900540915182,2.4927799558179142,44544000
2019-06-28,41.25,41.342498779296875,40.587501525878906,41.057498931884766,38.88318472723793,0.6126324978095177,39766800
2019-07-01,43.14250183105469,43.48749923706055,41.165000915527344,41.54249954223633,38.995405432171424,1.1812716871921314,70975600
